"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2671.76267435109","2700.60030384462","2851.13732642996","2933.73367419655","3088.24863158665","3221.50029709965","3352.4852016681","3316.83208350207","3370.542420417","3564.54110179419","3566.10546888982","3659.03102554177","3765.92625765983","3867.60577642651","4101.91862069469","4262.23828634578","4434.88755026348","4530.34532765001","4635.24130473272","4533.23058692323","4663.30329158672","4882.26971848606","4994.4730127694","5168.03867846175","5417.1467028088","5600.70521469997","5700.0889390208","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17854.0272527337","18535.6695957573","19168.6666172431","19699.2559820487","20570.3317509623","21440.1125531362","22364.7359735034","23377.9939868127","24159.6970455916","25226.4925990128","26826.8865810477","27788.8077663307","28750.3530982612","29677.862489843","31292.9769285882","32812.6461596516","34900.1673372288","36590.0494273381","37477.2369412343","36430.2120969105","37731.0874186401","39125.7784522503","40141.3267797269","41509.0773279286","42672.609406325","43700.2334219207","44804.4601727051","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85860.611439631","87599.2964109334","91083.7915244325","90348.9937227307","100426.546128583","97767.1903443648","108831.252401081","111959.861509228","115012.450334212","113312.852224035","122609.410776499","129349.916351584","127610.208824437","126913.035408131","127318.900952879","127516.908588418","127480.482510991","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5262.05354244008","4776.12270464332","4497.16523763462","4680.92144210319","4975.73409355976","5453.11972003809","5775.13751934025","5602.17296577612","5577.1798498753","5632.31814579516","5877.07572419681","6578.85816501836","7179.1424035491","7820.31372318537","9134.35814994694","9723.54828513807","11689.1018091306","13445.627485143","16302.04015696","15994.0811693582","17164.0215746472","18095.0619155216","18983.2731014497","19859.447265707","20609.5835304305","21566.0730483419","23027.2892643944","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.80231687333","7844.086114426","6854.08548313204","6416.16919310113","5736.16013800135","5611.65837798029","5515.98516479681","5697.3278217843","5460.3549781139","5914.30041088544","6825.41139116801","7367.60906109729","8029.12265176949","9253.57742940525","10231.426449768","11822.3709000841","14916.185263567","16648.5868641678","20163.5876480167","19386.584396792","20497.934076089","24310.0439655517","25784.5671588469","26240.2745047909","25797.4985295037","24691.8336492783","24788.6792791217","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.001546316668","577.780288620332","658.321923449851","658.848006875469","351.200382793563","491.111151050222","546.565307521194","593.398425268403","603.267960647448","593.78901947455","622.595838272698","665.784433110972","746.608454077611","765.391503502055","831.525592281651","920.766713013893","1012.47896384124","1090.84624538775","1203.14825769997","1253.73780457541","1325.78162054261","1421.18592946921","1535.48264628773","1592.82342263024","1701.85785739026","1827.18713413489","1912.9011820632","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1194.15079064925","1231.60247519914","1304.2695798754","1363.56920908785","1445.49157446698","1545.39972051315","1647.23823448176","1703.66151113874","1782.32776030178","1911.60009911948","1997.50289700929","2091.50409021759","2163.12949765037","2323.57660924974","2524.21288197151","2787.43413715573","3070.88278089989","3380.72984809675","3525.43524574462","3763.32863830695","4088.88981526652","4371.63816741898","4631.41995871371","4924.04671953646","5294.44846796231","5676.42615216029","6062.85581457409","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27441.4361801021","31564.3534454575","32584.0897746021","32018.3841618323","32071.976036711","32066.5074640643","32819.8494263635","33102.9024279366","33777.6908084438","32334.0598214052","34139.6578630859","33621.6979259852","32262.6605528233","35550.2771916046","38293.2354271164","40547.1344672217","41782.5440859589","42520.3550187159","44841.9293177201","43055.8106902782","44502.4193074312","48524.6324875473","50573.3906479994","51264.8661487972","52628.2520552726","54013.8780426308","54416.6124931905","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126.84678033842","1219.66733009701","1295.32692710479","1350.83451057654","1357.01582749523","1429.51114563422","1500.41263451692","1641.57076994808","1683.48840307189","1713.75984836634","1812.47080532025","1919.53398723101","2016.6673890312","2154.73532807886","2237.18841066523","2415.53711517816","2668.22375227545","2975.82959012556","3187.31097610988","3231.23649545953","3298.00474917495","3631.66345577089","4172.538735428","4322.99132012595","4403.42598823883","4568.66485825461","4730.46186883399","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192.3991694855","1225.61481601764","1231.18621899091","1239.4521072549","1229.92573208068","1287.46269609381","1303.44587055594","1334.10146085931","1394.48639447962","1470.1689530504","1514.34448826079","1579.77777566569","1573.78996812418","1668.45812059608","1767.77485432885","1876.66244483877","1929.54175992387","2023.2579313318","2081.00767270268","2088.25174710868","2139.81582613702","2158.18118164724","2227.468054559","2272.53289419044","2337.11264215362","2442.6430727681","2566.11917856156","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22194.8873698605","23780.8385041788","25275.9707568564","28141.9050405688","30896.4146205747","32747.4460990227","34428.694957243","36669.2717992333","35031.8441751074","37435.5191338134","40978.0679626183","40408.0136209716","42367.8755933239","45799.7178442016","50911.4612916972","55172.9236536906","59999.298491537","64466.0409606398","63438.3093154561","61646.8370306658","70646.8202648274","75013.1866592974","77429.4295432003","81287.8395529851","84597.0205575484","86139.0836148161","87832.5865142232","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1158.63534708848","1233.81780700901","1382.43777835908","1430.41217702021","1550.53942388567","1665.36081537195","1675.21100825743","1633.03958152401","1634.20466072795","1606.40342316473","1370.75502056451","1255.90947537709","1206.99481621865","1277.31380565386","1342.01519576367","1424.36173102776","1532.4805005876","1648.97629229998","1759.42575170824","1651.00243508478","1746.76515681922","1969.2061677912","2053.59537003635","2103.95573586748","2128.7029674287","2186.63397178464","2235.31469050173","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","808.288067520116","849.909507483852","704.967628571288","735.74371010928","740.841180070268","697.223836973006","721.132892806049","686.66335001407","698.685076815381","682.150477626508","723.465747177789","661.766726056714","811.1083175322","862.726770964728","901.692077756598","933.499817091898","982.309027150551","1059.51297272531","1110.93514270282","1144.52075070817","1192.59655886196","1246.25278946725","1428.53549705813","1712.83269485488","1782.49840731418","1401.33342448205","1476.21371968625","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2927.75083367125","3091.23359621818","3353.81033339996","3637.03183628251","3888.7696874243","4174.00282870406","4276.34788256092","4490.03757847442","4667.39329991535","4863.14926539793","5044.13138788508","5213.18733529427","5385.80459063386","5590.15523203811","5821.65514755782","6193.97013213417","6603.87361385868","7008.70499098271","7205.45029423597","7001.79507563199","7152.20492482057","7428.03014889377","7671.62040403886","7901.96435782722","8118.93980296325","8354.0293562523","8616.81241755459","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49348.9411845377","53049.9306391124","58063.6702902252","59984.9367353361","63955.4995267234","64327.2387931302","67263.560460859","71351.9210098338","74436.8509377393","78675.571239044","85480.6387923673","87503.9594530021","75930.5218589072","72368.2036282707","66053.1105030725","61392.9793042387","59764.1062937328","59646.3778590354","60028.9243456052","60932.9300372192","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4876.09908256008","5090.62525678764","5565.32027862521","5784.345120732","5178.22173838474","5725.24945433975","6142.88356752815","6800.89225377841","7197.35048327936","8067.34310288734","8707.03936494938","9611.43406926693","10474.3895940291","11921.8129614292","11827.6081268123","12087.1010470258","12967.918642956","13107.9827379391","13760.0520833922","13771.3842844686","13896.1213879743","14514.9605530466","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639.49103359844","1650.68083106072","1622.31255396345","1621.48003906847","1640.4081973815","1682.11732703849","1756.60918404582","1803.31987726281","1821.57981280594","1842.72203880185","1901.438471776","1972.62371487464","2009.05249442214","2096.91014251385","2355.25566876516","2496.61855410967","2681.89137886728","2870.45670685572","3005.28391209771","3044.76460338393","3169.37608769881","3290.03039253046","3386.16660934169","3518.52021214611","3657.43887701757","3716.93655351486","3721.66067335735","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3570.7610570547","3620.00878956097","3713.25848727013","3482.0483956412","1846.74181023166","2054.72560557416","2095.88353164413","1925.44711771138","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1640.51665028074","1651.74955521365","1623.47714363906","1622.72668471302","1641.63148276064","1683.31628611095","1757.85801068229","1804.7280383702","1823.09820085763","1844.25215839205","1902.98471310539","1974.11905615674","2010.54361597711","2098.28509347201","2356.56077543042","2498.06414833355","2683.48682151847","2872.234023032","3006.98603684731","3046.40862009331","3171.09235481305","3291.89768364243","3388.15381336342","3520.61000960219","3659.57629398195","3719.11541916565","3723.92091102138","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9715.08083150194","10197.5337287017","10681.5723779181","11225.8846922041","12292.1079044694","13107.0770860608","14638.9133565424","16056.3212120044","17202.4784288173","17290.2141192115","18432.9971775302","19726.7085977597","20373.5965519637","20991.511448323","21567.6670016846","21843.8816407844","22092.4412573638","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1635.63554871787","1661.88142802935","1764.03614686189","1837.45726155839","1983.33949990665","2178.84898770235","2256.18521268526","2431.92208896775","2452.53959905964","2588.07974333705","2695.62954239181","2768.2335148403","2882.8672386326","3056.67887501805","3137.93905587782","3237.39254359531","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6815.59519847733","7103.38227497984","7121.23690692746","6647.35438891644","6897.02879304782","7010.81018066549","7128.36998141346","7566.78562988377","7674.19392137994","7633.74237493173","7713.11421365365","8155.70907085723","8542.14662042231","9136.10034300486","10146.133554402","10834.5922071629","11473.2528351789","12249.5395294179","12869.898246519","13218.06309781","13924.390720947","14887.9368149101","15410.9964927827","15956.9489964571","16124.6911212638","15724.6393919787","14966.7137949048","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7135.43913655665","7429.33301918745","8026.58939141779","8647.4652559831","9358.72796224044","10063.7355750834","10604.5356907936","10700.7066033767","11354.8333751017","12381.6576183599","13294.4945941052","14138.7794453013","15193.6183750637","16616.1345443472","18867.0916018413","21161.4862289664","23691.6438756506","23055.0759842583","24986.6128088286","25835.0047572051","26647.4219627674","27897.5985749197","28927.6687644359","29522.0447700489","30460.3840810744","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13555.1411673522","14268.8499066245","15263.8966716174","16027.6195858191","17067.1629112275","18047.4962580426","18971.0688910581","20305.0222228046","21132.1781579518","22785.0200772694","23945.2553423533","25766.5389510858","27600.869094567","29624.1901825066","27471.0479908709","27766.4203840775","28804.7015194266","28900.8780286843","29796.8119898561","30854.0994056602","31468.3631714967","32723.0719537641","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20107.9772328389","20399.6445592897","20502.3222790492","20437.4960127768","21571.7564775739","22788.0096926786","23600.1655222477","24452.6442772025","25483.4096946712","27148.3768848487","29275.8380224419","29658.6483448446","30587.762515156","31470.6074490243","33540.0195135539","33967.1875268405","37423.1569478633","40572.7570622269","41853.6961806504","39645.6559987288","41627.9737254356","43755.0604392612","44724.9743448022","45673.1706323125","46524.1809069936","47891.2778399445","48904.5543707155","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3476.08752822551","3554.93738394779","3668.72473008238","3797.27730042546","3896.34691406654","4087.02522398796","4229.2138022063","4336.86347714215","4401.57803164879","4514.48030004083","4628.36937373893","4732.68491054411","4978.67991784308","5243.64571061959","5544.02244608538","6006.33615601192","6476.09483189895","6834.03463271294","6901.29750504162","6932.2661004685","7148.9127033737","7323.99766548019","7667.52681308497","8139.6910924121","8291.6000737998","8261.74606049962","8329.56058149203","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9188.61300054011","9627.45282720644","10503.7845450758","11184.5616030534","11033.2751606322","11007.3754713448","11588.2180956453","13042.4570717843","14015.1158735661","14214.0199272779","14626.4603708639","14607.2386856143","14559.3487739301","14134.4839172426","14161.5154039608","15859.9194624154","17516.5484654906","19755.6671853348","19274.84812334","19131.3317358706","19953.1605009972","22556.5825709346","24251.5239686008","25655.8229520659","26566.0957674879","27180.6170069898","28383.8962133253","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.712756095914","779.61051689174","834.190962404949","697.193189246855","759.134089410794","758.932736008585","763.675234808681","793.04627917086","827.987232582298","805.57891619743","787.225118686826","865.77638240656","917.828426528627","1033.58346793282","1366.99601139243","1596.8359830663","1600.20122553425","1640.78038737086","1668.57798496799","1695.96330988651","1886.25106054051","1863.84560539765","1999.03494822396","2077.06024824585","2187.62741095833","2180.45602566801","1990.72665730873","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1452.52013095319","1592.35835678322","1771.16842982028","1976.06491420133","2199.88648563061","2429.76984449497","2658.87305888525","2851.99773256225","2875.35442280908","3057.71642363048","3324.06122304537","3586.78484876234","3886.31497108702","4265.36707891386","4726.53693047554","5295.96674478685","5981.0284487545","6820.88139468034","7467.23862794833","8021.28739394525","8834.64436541464","9690.91252078277","10527.1759575649","11373.8331487298","12259.0687141956","13092.2258171368","13986.6283938048","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6429.4276387241","6237.13410754912","5773.80960772492","5590.2274055848","5161.61724014095","5214.18577309859","5343.49726519603","5597.26055172468","5683.62112035007","5888.8081623409","6524.19398341671","6900.05784995196","7377.87991080268","8083.94598039946","9014.89597880992","10018.9186964783","11851.3372160427","13193.7509665744","15055.5251901275","14676.3293411484","15748.712639915","17783.3482985436","18693.8410336381","19417.1134127444","19914.6180168632","19821.0197459895","20172.0612278983","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.635745990101","873.383828043781","838.077327163301","712.076711441013","816.362150618162","875.563126894052","942.922261863783","1063.97282223242","1018.33946284905","1027.37590585963","1012.1789148409","990.232695878412","969.662025692324","1011.05623492136","1033.42353489511","1051.03367989258","1097.38781282763","1121.73130389186","1137.99225689776","1155.2601866339","1183.83933770636","1233.834912194","1282.5320637792","1319.65906571733","1385.63281991077","1436.89780436926","1490.53623573436","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.39893960415","4764.69554680892","5214.465292764","5726.83322107714","6258.86143439033","6839.71144105265","7277.53990291282","7114.06024798226","6563.17755729335","6888.96086913354","7283.51129029312","7635.09300292334","8160.93273591999","8855.4946751805","9604.71047825025","10262.1089368069","11035.6145882521","11878.0391488687","12255.2120165349","12201.3624379538","13213.747749553","13535.1332681194","14714.4750162525","15293.2579923807","15647.2424427998","16225.026951608","16913.366075262","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2355.66865523634","2212.27633885046","1576.6674014222","1327.46984811859","1050.84974472578","925.907099469044","773.971735805336","789.16832520133","827.81930561367","858.302089339079","935.197554267591","1035.5949576538","1143.26891096253","1268.90912178705","1408.96449633553","1519.74066174057","1641.03465054182","1777.56357907191","1913.51971334427","1957.63974874966","2063.73041090242","2211.75382192544","2367.18536580277","2525.68552769168","2682.58697340437","2811.86988951746","2979.31023901638","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5375.3948276821","5151.39398933716","4353.16311899684","4398.45633414707","3620.77423809952","3354.5565159814","3577.06775553706","3173.36308483518","3390.12501536215","3962.65910594059","4227.15842552401","4463.90248698421","4498.8200692949","4691.96798058627","5010.76180364569","5783.42649175597","6538.59502510291","7363.08240853082","8496.63069297048","8952.45351849578","9741.30529127428","11212.5385130967","12460.7504047201","13697.5549163382","15098.2958617844","15964.7918355795","16875.9877489048","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5777.08500889908","6103.28145562856","6334.49980105304","6949.90178871142","7308.29230879196","7359.90583380277","7608.52335983739","8018.042913348","8150.67164598358","8185.39070735189","8557.39349605928","8666.92798572615","8701.17645678549","8926.94051112722","9617.31963302567","10314.2536412469","11191.8440766929","12017.3207267843","12618.8684903098","12412.0950875328","13191.7096424451","14042.0789923851","14515.669963307","14997.8834817436","15288.750361524","15153.9439683498","15126.461336628","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1009.26222111897","1172.47913869405","1073.4746808405","1029.35304793148","1029.89223631836","1099.1086019758","1044.03304528033","1176.12389283636","1352.48642383906","1520.31269347382","1667.79888214038","1801.67644893396","1884.96661413372","1920.02804763396","1988.54410481907","2044.69996432492","2140.35737389394","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5203.20640352475","5152.09699750477","5394.15592762243","5494.34455089666","5572.86871565265","5729.57504734792","6076.23888349374","6287.02658137869","6634.5867677675","6936.59768222326","7278.66538995708","7526.85339910692","7785.67024079903","8004.46832816299","8720.01898647282","9243.10552608298","9884.52259321712","10577.0238796053","10980.7666939475","11146.2000261922","11660.9701110959","11617.0172089739","11642.7969931857","11881.345376292","12259.3409918271","12348.2618215752","13214.1225451502","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.12047317536","2535.3425087934","2595.23393210353","2752.03544059986","2943.98071317139","3109.05511815808","3156.50968684654","3194.50799508051","3302.97114815326","3467.41310910599","3647.46875347969","3844.22533001576","4013.3653988568","4154.36602687255","4227.46021403573","4404.66573428276","4474.4185048664","4373.41384659631","4568.4950130998","4681.40743918381","4883.37022651885","5101.45600452365","5223.00441988687","5123.33097000737","5300.52322773414","5526.47869643388","5745.19122926423","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1194.15079064925","1231.60247519914","1304.2695798754","1363.56920908785","1445.49157446698","1545.39972051315","1647.23823448176","1703.66151113874","1782.32776030178","1911.60009911948","1997.5028970093","2091.50409021759","2163.12949765037","2323.57660924974","2524.21288197151","2787.43413715573","3070.88278089989","3380.72984809675","3525.43524574462","3763.32863830695","4088.88981526652","4371.63816741898","4631.41995871371","4924.04671953646","5294.44846796231","5676.42615216029","6062.85581457409","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1640.51665028074","1651.74955521365","1623.47714363906","1622.72668471302","1641.63148276064","1683.31628611095","1757.85801068229","1804.7280383702","1823.09820085763","1844.25215839205","1902.98471310539","1974.11905615674","2010.54361597711","2098.28509347201","2356.56077543042","2498.06414833355","2683.48682151847","2872.234023032","3006.98603684731","3046.40862009331","3171.09235481305","3291.89768364243","3388.15381336342","3520.61000960219","3659.57629398195","3719.11541916564","3723.92091102138","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921.0789249332","8349.53795672353","8347.75303868848","8375.31362159624","8816.68287324086","9384.59120263852","10210.3159338462","11145.8232774531","12164.1755161247","13317.863047221","14524.0912057474","15420.8555877603","16828.1093715724","19547.2767458703","21572.5135152079","23532.4893135837","27328.2928666278","29252.1188021204","30693.8690027465","29429.3474699749","30628.5417613587","31012.7164187128","31830.5180330315","33038.9677749923","33284.045398972","33312.6421126914","32854.7190584554","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3629.12019998381","3810.75358917228","4111.24024173179","4212.28329945762","4353.56512044272","4470.33368137229","4802.37159863688","5080.01702907233","5315.52371689723","5661.44036739868","6003.31200839351","6316.87368715478","6446.87416989672","6832.44028066185","7400.07207454986","7838.07403053947","8424.45480364506","9137.58344833951","9609.70756075463","9868.80143331069","10225.2522337184","10120.6771726065","10595.8744431802","10947.9138408364","11326.009703409","11447.1428010126","11595.5123792095","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6146.25838797001","6302.7895724355","6721.17129138181","7315.37267291287","6951.69905063645","7487.02293148029","8015.98082712811","8621.99682152069","9088.59873535891","8757.20334550819","9582.26041727283","9222.91152524807","9330.14445968639","9603.73920563784","10864.4485612383","11887.874986014","13621.9372111568","14843.4718837591","16048.9201886918","15483.236773523","17442.8599464888","19660.8894895655","20639.8586676224","22310.5364019299","24029.7434778631","24844.8955515439","25247.2017504961","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.51646555871","1630.55237579967","1703.69347535967","1806.60704604115","2027.26187895687","1957.45503906262","1869.10312696034","2086.52956648172","2428.52981200412","2417.00652429952","2428.52215396405","2500.03829731412","2703.64012691043","2629.60253000804","2631.16164654449","2578.51053475666","2685.11966005952","2901.29996366453","3164.40745808493","3017.62447373319","2945.71868217362","3230.92932316246","3266.37350219456","3333.0018204373","3440.37576491293","3539.3935133385","3651.0214840375","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.779533140068","971.269366783384","966.070796677208","967.985891657683","972.327166917688","997.564116084965","1032.67184598661","1059.14226499124","1082.4782596507","1123.24984856951","1174.30121144481","1239.14261465942","1311.45852749043","1389.64197747664","1495.39434599123","1620.58357269204","1695.6330336948","1830.15843494686","1908.73737951768","1963.5915052646","2048.29359256743","2186.13158170674","2268.86646543773","2397.21297764558","2525.45872156531","2652.53164690112","2786.27224269776","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.322563937419","524.331098163502","536.405265919792","575.679965526801","605.713457542592","668.034818980463","719.131545573637","745.405190220989","766.415870906522","814.759844918509","832.084436956845","865.787282031737","923.764995474711","969.009943265601","1027.03230110923","1088.68570371654","1200.80091954096","1291.03439158016","1382.4870003226","1437.43096900096","1485.20267891388","1602.54481121821","1638.06808856127","1666.97679439383","1724.77202876772","1774.0108189895","1819.43435088204","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6763.20305813102","6387.20349647559","5882.24178208694","5162.60639267848","4083.48605383735","3689.12068302853","3410.95652191974","3396.05703558982","3397.92094358933","3475.63827399652","3802.54024262986","4289.92123052578","4628.03729312102","5206.10663175912","6042.184783862","6452.09619499112","7184.20328657944","8005.69175999108","8395.81254471333","7239.62422604547","7666.2195766859","8281.86712612352","8475.47174617216","8629.67699354523","8666.81560137392","7949.14900233477","8269.61463354542","",
